utensil,1,台所用品,生活必需品,ソーイングセット,暖炉,TOEIC700点レベル,名詞,事務用品・日常用品,台所用品
cookware,1,調理器具,電子レンジ,エプロン,調味料,TOEIC700点レベル,名詞,事務用品・日常用品,調理器具
cutting board,1,まな板,掲示板,フライパン,包丁,TOEIC700点レベル,名詞,事務用品・日常用品,まな板
countertop,1,調理台,まな板,排水口,サランラップ,TOEIC700点レベル,名詞,事務用品・日常用品,調理台
outing,1,外出,能力,脱線,反復,TOEIC700点レベル,名詞,データなし,外出
fireplace,1,暖炉,ソーラーパネル,湯沸かし器,ベランダ,TOEIC700点レベル,名詞,事務用品・日常用品,暖炉
lamppost,1,街灯柱,避雷針,郵便受け,ベッドランプ,TOEIC700点レベル,名詞,事務用品・日常用品,街灯柱
administrative department,1,管理部,人事部,総務部,宣伝部,TOEIC700点レベル,名詞,役職・部署,管理部
legal department,1,法務部,総務部,管理部,技術部,TOEIC700点レベル,名詞,役職・部署,法務部
technology department,1,技術部,購買部,営業部,総務部,TOEIC700点レベル,名詞,役職・部署,技術部
security department,1,保安部,技術部,広報部,宣伝部,TOEIC700点レベル,名詞,役職・部署,保安部
purchasing department,1,購買部,営業部,マーケティング部,管理部,TOEIC700点レベル,名詞,役職・部署,購買部
payroll department,1,給与部,マーケティング部,購買部,人事部,TOEIC700点レベル,名詞,役職・部署,給与部
public relations department,1,広報部,宣伝部,管理部,総務部,TOEIC700点レベル,名詞,役職・部署,広報部
general affairs department,1,総務部,管理部,法務部,営業部,TOEIC700点レベル,名詞,役職・部署,総務部
welder,1,溶接工,土木技師,印刷業者,司会者,TOEIC700点レベル,名詞,職業名,溶接工
electrician,1,電気屋,機械工,科学者,溶接工,TOEIC700点レベル,名詞,職業名,電気屋
civil engineer,1,土木技師,機械工,不動産屋,配管工,TOEIC700点レベル,名詞,職業名,土木技師
veterinarian,1,獣医,菜食主義者,歴史学者,人類学者,TOEIC700点レベル,名詞,職業名,獣医
locksmith,1,鍵屋,引越し業者,溶接工,歯科医,TOEIC700点レベル,名詞,職業名,鍵屋
moving company,1,引越し業者,移転,宅配業者,ホームセンター,TOEIC700点レベル,名詞,職業名,引越し業者
hardware store,1,ホームセンター,クリーニング店,スーパーマーケット,コンビニ,TOEIC700点レベル,名詞,データなし,ホームセンター
auditor,1,会計監査官,編集者,著者,大使,TOEIC700点レベル,名詞,職業名,会計監査官
botanist,1,植物学者,生物学者,化学者,社会学者,TOEIC700点レベル,名詞,職業名,植物学者
chemist,1,化学者,物理学者,教授,薬剤師,TOEIC700点レベル,名詞,職業名,化学者
journalist,1,ジャーナリスト,数学者,編集者,校正者,TOEIC700点レベル,名詞,職業名,ジャーナリスト
proofreader,1,校正者,小説家,著者,編集者,TOEIC700点レベル,名詞,職業名,校正者
librarian,1,図書館員,広報担当者,小説家,ジャーナリスト,TOEIC700点レベル,名詞,職業名,図書館員
receptionist,1,受付,司会者,秘書,客室係,TOEIC700点レベル,名詞,職業名,受付
ambassador,1,大使,特派員,外務大臣,教授,TOEIC700点レベル,名詞,職業名,大使
architecture,1,建築学,芸術史,農学,音楽史,TOEIC700点レベル,名詞,学問名,建築学
astronomy,1,天文学,化学,動物学,考古学,TOEIC700点レベル,名詞,学問名,天文学
ecology,1,生態学,社会学,経済学,心理学,TOEIC700点レベル,名詞,学問名,生態学
education,1,教育学,考古学,地質学,国際関係,TOEIC700点レベル,名詞,学問名,教育学
engineering,1,工学,建築学,文学,経済学,TOEIC700点レベル,名詞,学問名,工学
history,1,歴史学,建築学,医学,美術品,TOEIC700点レベル,名詞,学問名,歴史学
linguistics,1,言語学,数学,文学,幾何学,TOEIC700点レベル,名詞,学問名,言語学
medicine,1,医学,薬学,生物学,気象学,TOEIC700点レベル,名詞,学問名,医学
philosophy,1,哲学,物理学,心理学,数学,TOEIC700点レベル,名詞,学問名,哲学
psychology,1,心理学,人類学,物理学,哲学,TOEIC700点レベル,名詞,学問名,心理学
physics,1,物理学,生物学,社会学,建築学,TOEIC700点レベル,名詞,学問名,物理学
robotics,1,ロボット工学,政治学,地理学,自動化,TOEIC700点レベル,名詞,学問名,ロボット工学
sociology,1,社会学,数学,生物学,経済学,TOEIC700点レベル,名詞,学問名,社会学
board of directors,1,役員,株主,監督,副社長,TOEIC700点レベル,名詞,役職・部署,役員
single file,1,一列,複数列,先頭,後方,TOEIC700点レベル,名詞,位置・配置に関する表現,一列
tutorial,1,指導書,初心者,旅行,補強,TOEIC700点レベル,形容詞,データなし,指導書
apprentice,1,見習い,出品,推進,関係,TOEIC700点レベル,名詞,データなし,見習い
bid,1,入札,家具,解散,退職,TOEIC700点レベル,名詞,商取引・販売,入札
discard,1,捨てる,勧誘する,混合する,自白する,TOEIC700点レベル,動詞,データなし,捨てる
condominium,1,分譲マンション,別荘,大邸宅,小部屋,TOEIC700点レベル,名詞,住宅・不動産,分譲マンション
villa,1,大別荘,ワンルームマンション,アパート,空き地,TOEIC700点レベル,名詞,住宅・不動産,大別荘
cottage,1,小別荘,キャンプ場,区画,ゴルフ場,TOEIC700点レベル,名詞,住宅・不動産,小別荘
profitable,1,儲かる,儲からない,安価な,貴重な,TOEIC700点レベル,形容詞,商取引・販売,儲かる
real estate,1,不動産,高層ビル,現実世界,実証実験,TOEIC700点レベル,名詞,住宅・不動産,不動産
distributor,1,販売業者,配達人,契約者,交渉人,TOEIC700点レベル,名詞,商取引・販売,販売業者
secondhand,1,中古の,最新の,進化した,廃れた,TOEIC700点レベル,形容詞,商取引・販売,中古の
free of charge,1,無料で,税込みの,免税の,値引きの,TOEIC700点レベル,形容詞,値段・料金,無料で
toll,1,通行料,(単位当たりの)料金,運賃,税金,TOEIC700点レベル,名詞,値段・料金,通行料
slip,1,伝票,包帯,携帯電話,絵画,TOEIC700点レベル,名詞,値段・料金,伝票
by check,1,小切手で,現金で,クレジットで,振込で,TOEIC700点レベル,熟語,値段・料金,小切手で
outstanding,1,未払いの,おかしな,汚い,熱心な,TOEIC700点レベル,形容詞,値段・料金,未払いの
refund,1,払い戻し,支払い,販売,割引,TOEIC700点レベル,名詞,値段・料金,払い戻し
convey,1,運ぶ,証言する,訴える,投げる,TOEIC700点レベル,運送・納品,運送,運ぶ
transmit,1,運ぶ,責任を取る,破壊する,盗む,TOEIC700点レベル,動詞,運送・納品,運ぶ
specifications,1,明細書,価格,機能,品質,TOEIC700点レベル,名詞,運送・納品,明細書
breakage,1,破損,修理,交換,保証,TOEIC700点レベル,名詞,運送・納品,破損
carton,1,紙箱,木箱,一組,葉巻,TOEIC700点レベル,名詞,運送・納品,紙箱
cash on delivery,1,着払い,元払い,クレジット払い,事前支払い,TOEIC700点レベル,熟語,運送・納品,着払い
public relations,1,広報活動,合意,関連企業,街頭演説,TOEIC700点レベル,名詞,広告・宣伝,広報活動
sponsor,1,広告主,経営者,出版社,広報部,TOEIC700点レベル,名詞,広告・宣伝,広告主
plug,1,宣伝する,流行する,出遅れる,干渉する,TOEIC700点レベル,動詞,広告・宣伝,宣伝する
slogan,1,宣伝文句,社訓,見出し,名言,TOEIC700点レベル,名詞,広告・宣伝,宣伝文句
trade fair,1,見本市,開店セール,開会式,バザー,TOEIC700点レベル,名詞,広告・宣伝,見本市
expo,1,博覧会,美術館,祝賀会,競売,TOEIC700点レベル,名詞,広告・宣伝,博覧会
demonstrate,1,実演する,演技する,宣伝する,配布する,TOEIC700点レベル,動詞,広告・宣伝,実演する
vogue,1,流行,不人気,生活様式,時代遅れ,TOEIC700点レベル,名詞,流行・普及,流行
in fashion,1,流行して,廃れて,おしゃれな,珍しい,TOEIC700点レベル,熟語,流行・普及,流行して
out of fashion,1,廃れて,流行して,派手な,人気のない,TOEIC700点レベル,熟語,流行・普及,廃れて
up-to-date,1,最新の,廃れて,改良された,好評の,TOEIC700点レベル,形容詞,流行・普及,最新の
out-of-date,1,時代遅れの,流行して,派手な,おしゃれな,TOEIC700点レベル,形容詞,流行・普及,時代遅れの
toll-free number,1,フリーダイヤル,アドレス帳,非常電話,公衆電話,TOEIC700点レベル,名詞,コールセンター・クレーム,フリーダイヤル
recall,1,回収する,呼び出す,返金する,返済する,TOEIC700点レベル,動詞,コールセンター・クレーム,回収する
chip,1,欠け目,ひっかき傷,動作不良,色落ち,TOEIC700点レベル,名詞,コールセンター・クレーム,欠け目
damage,1,損害賠償,建築,廃業,補償,TOEIC700点レベル,名詞,損害賠償・保険,損害賠償
claim damages,1,損害賠償請求をする,弁償する,告訴する,保証する,TOEIC700点レベル,動詞,損害賠償・保険,損害賠償請求をする
cover,1,保証する,解消する,返済する,借金する,TOEIC700点レベル,動詞,損害賠償・保険,保証する
Inc.,1,〜社,〜財団,〜同好会,〜委員会,TOEIC700点レベル,名詞,企業関連,〜社
competitor,1,競合他社,子会社,別業種,提携先,TOEIC700点レベル,名詞,企業関連,競合他社
affiliate,1,子会社,親会社,設立,起業家,TOEIC700点レベル,名詞,企業関連,子会社
businessman,1,経営者,サラリーマン,販売業者,企業組合,TOEIC700点レベル,名詞,企業関連,経営者
joint,1,共同の,公認の,草分け的な,後任の,TOEIC700点レベル,形容詞,企業関連,共同の
mutual,1,相互の,代理の,事務の,全額出資の,TOEIC700点レベル,形容詞,企業関連,相互の
tie-up,1,提携,独立,決裂,外部調達,TOEIC700点レベル,名詞,企業関連,提携
close down,1,廃業する,買収する,提携する,外注する,TOEIC700点レベル,熟語,企業関連,廃業する
trustee,1,役員,社長,事務所,理事会,TOEIC700点レベル,名詞,役職・部署,役員
superior,1,上司,顧問,経営者,部下,TOEIC700点レベル,名詞,役職・部署,上司
senior,1,先輩,課長,監査役,同僚,TOEIC700点レベル,名詞,役職・部署,先輩
want ad,1,求人広告,履歴書,推薦状,職業紹介,TOEIC700点レベル,名詞,雇用・求人募集,求人広告
placement,1,職業紹介,後任,基準,適正試験,TOEIC700点レベル,名詞,雇用・求人募集,職業紹介
applicant,1,志願者,欠員,資格,信用状,TOEIC700点レベル,名詞,雇用・求人募集,志願者
application form,1,応募用紙,免許,雇用契約書,成績証明書,TOEIC700点レベル,名詞,雇用・求人募集,応募用紙
career,1,職歴,勤め口,離職率,志願者,TOEIC700点レベル,名詞,雇用・求人募集,職歴
transcript,1,成績証明書,明細書,資格,許可証,TOEIC700点レベル,名詞,雇用・求人募集,成績証明書
license,1,免許,志願者,履歴書,求人広告,TOEIC700点レベル,名詞,雇用・求人募集,免許
qualification,1,資格,決定権,自由裁量権,履歴書,TOEIC700点レベル,名詞,雇用・求人募集,資格
dismiss,1,解雇する,辞職する,退職する,訓練する,TOEIC700点レベル,動詞,雇用・求人募集,解雇する
on another line,1,話し中で,間違い電話の,接続の悪い,代理の,TOEIC700点レベル,熟語,連絡(手紙・メール・電話),話し中で
lay off,1,一時解雇する,辞職する,相談する,研修する,TOEIC700点レベル,動詞,雇用・求人募集,一時解雇する
pension,1,年金,ボーナス,税金,収入,TOEIC700点レベル,名詞,給料・手当,年金
liaise,1,連絡を取る,思い出させる,記録する,口述する,TOEIC700点レベル,動詞,連絡(手紙・メール・電話),連絡を取る
classified,1,機密扱いの,郵便の,同封の,双方向の,TOEIC700点レベル,形容詞,連絡(手紙・メール・電話),機密扱いの
sensitive,1,機密扱いの,互換性がある,公開された,明らかな,TOEIC700点レベル,形容詞,連絡(手紙・メール・電話),機密扱いの
forward,1,転送する,編集する,電源を切る,訂正する,TOEIC700点レベル,動詞,連絡(手紙・メール・電話),転送する
address,1,宛名を書く,初期化する,挿入する,入力する,TOEIC700点レベル,動詞,連絡(手紙・メール・電話),宛名を書く
RE,1,件名,返信,容量,拝啓,TOEIC700点レベル,名詞,連絡(手紙・メール・電話),件名
enclosure,1,同封物,機密事項,初期設定,敬具,TOEIC700点レベル,名詞,連絡(手紙・メール・電話),同封物
addressee,1,宛名,配信,編集,住所,TOEIC700点レベル,名詞,連絡(手紙・メール・電話),宛名
fiscal,1,会計の,四半期の,借金のある,赤字の,TOEIC700点レベル,形容詞,財務・会計,会計の
liabilities,1,負債,税金,予算,記帳,TOEIC700点レベル,名詞,財務・会計,負債
ledger,1,台帳,税金,財務諸表,債務者,TOEIC700点レベル,名詞,財務・会計,台帳
curtail,1,削減する,相殺する,借金する,計算する,TOEIC700点レベル,動詞,財務・会計,削減する
slash,1,削減する,合計する,借金する,記録する,TOEIC700点レベル,動詞,財務・会計,削減する
in the black,1,黒字で,赤字で,差し引きなしの,会計の,TOEIC700点レベル,名詞,財務・会計,黒字で
in the red,1,赤字で,黒字で,金融の,満了の,TOEIC700点レベル,熟語,財務・会計,赤字で
overhead,1,諸経費,窓口係,暗証番号,出費,TOEIC700点レベル,名詞,財務・会計,諸経費
gross,1,差し引きなしの,支払い期日の,金融の,会計の,TOEIC700点レベル,形容詞,財務・会計,差し引きなしの
net,1,正味の,四半期の,財政の,黒字の,TOEIC700点レベル,形容詞,財務・会計,正味の
remit,1,送金する,回収する,修理する,署名する,TOEIC700点レベル,動詞,財務・会計,送金する
draft,1,為替手形,領収書,残高,信用金庫,TOEIC700点レベル,名詞,財務・会計,為替手形
spare,1,節約する,豪遊する,警告する,合併する,TOEIC700点レベル,動詞,財務・会計,節約する
economize,1,節約する,浪費する,借金する,預金する,TOEIC700点レベル,財務・会計,財務,節約する
economical,1,安上がりの,高価な,黒字の,赤字の,TOEIC700点レベル,形容詞,財務・会計,安上がりの
illegal,1,非合法の,合法の,任意の,略式の,TOEIC700点レベル,形容詞,裁判・法律,非合法の
sue,1,告訴する,委託する,決裂する,規制する,TOEIC700点レベル,動詞,裁判・法律,告訴する
suit,1,訴訟,詐欺,裁判,違反,TOEIC700点レベル,名詞,裁判・法律,訴訟
case,1,訴訟,罰金,裁判,横領,TOEIC700点レベル,名詞,裁判・法律,訴訟
accuse,1,告発する,施行する,規制する,着服する,TOEIC700点レベル,動詞,裁判・法律,告発する
regulate,1,規制する,偽造する,判決を下す,搾取する,TOEIC700点レベル,動詞,裁判・法律,規制する
offense,1,違反,刑罰,罰金,法律,TOEIC700点レベル,名詞,裁判・法律,違反
chairperson,1,司会者,出席者,発表者,欠席者,TOEIC700点レベル,名詞,会議・議論,司会者
attendant,1,出席者,議長,議事録,委員会,TOEIC700点レベル,名詞,会議・議論,出席者
present,1,出席して,欠席して,反対して,所属して,TOEIC700点レベル,形容詞,会議・議論,出席して
minutes,1,議事録,書記,台本,グラフ,TOEIC700点レベル,名詞,会議・議論,議事録
pending,1,未解決の,仮の,具体的な,差し迫った,TOEIC700点レベル,形容詞,会議・議論,未解決の
dispute,1,論争する,同意する,反対する,採用する,TOEIC700点レベル,動詞,会議・議論,論争する
editorial,1,社説,印税,編集者,原稿,TOEIC700点レベル,名詞,報道・出版,社説
column,1,欄,表紙,注釈,しおり,TOEIC700点レベル,名詞,報道・出版,欄
edition,1,版,表紙,注釈,原稿,TOEIC700点レベル,名詞,報道・出版,版
bind,1,製本する,大量生産する,報道する,略述する,TOEIC700点レベル,動詞,報道・出版,製本する
typo,1,誤植,校正,改訂,監修,TOEIC700点レベル,名詞,報道・出版,誤植
